term,entropy
드래곤 ##나이트,2.5628630100715495
플레이 ##하,2.5624176409569586
사퇴 ##하,2.5621459730372425
팔 ##콘,2.5617810610338503
취향 ##이,2.5613977267760877
사건 ##사고,2.5612949689552473
구경 ##하,2.5611729204401814
챙겨 ##먹,2.561097799722235
마법 ##이,2.561022210578175
협박 ##하,2.5610090876308913
피해 ##다니,2.560754591722905
직업 ##군,2.560600187262583
흑마 ##법사,2.5600505242383575
각 ##폭,2.5589729150566156
공급 ##받,2.558756204141334
긴 ##급체포,2.558702932514019
회수 ##하,2.558635488158169
도발 ##하,2.558267832329171
제안 ##하,2.55825403795951
남성 ##이,2.5581211479413564
거래 ##하,2.5579393123409715
과열 ##되,2.5579186167119
버그스 ##터,2.557879325204188
중국 ##계,2.557793860107733
땅 ##이,2.5577109802992912
종합 ##병원,2.5573723919403024
와 ##주,2.5573560986929396
환 ##상체,2.557344589214142
공 ##투,2.557089929947982
플 ##릭,2.5568271679009453
그레 ##모리,2.556761124979971
출격 ##하,2.5567008907173023
갈 ##아 ##넣,2.556566615911133
비례 ##대표,2.5562157835549018
처단 ##하,2.5555401989257165
자 ##들 ##이,2.555283611248333
부정 ##선거,2.5552579308931973
섞여 ##있,2.555114126935886
강팀 ##이,2.5550699134204544
학교 ##생활,2.5548986112213314
천 ##원,2.5547078359706887
스 ##텟,2.554370770642077
건네 ##주,2.5535622514080294
혼혈 ##이,2.5534616411687
소속 ##사,2.5532897314154197
협조 ##하,2.55325377817097
흙 ##수저,2.5532370029937144
영 ##유아,2.553237002993714
용평 ##로,2.553237002993714
전환 ##하,2.55292166347942
버스 ##기사,2.5524369734439465
고속 ##열차,2.5524369734439465
먹 ##어 ##주,2.552338776689762
항의 ##하,2.552303105301096
존 ##어택,2.5522276631792837
역 ##캐리,2.55157613008443
채집 ##하,2.551527326658231
파괴 ##하,2.5515180106593567
오토 ##스킬,2.5514917500466776
델론 ##즈,2.5514857406452025
아 ##나,2.5509639724500577
고발 ##하,2.5508918759555383
되 ##어 ##있,2.550418650851501
메가 ##데 ##레,2.5502474136218685
구 ##버전,2.550121193226681
아르타 ##니스,2.550094924558953
우타이 ##테,2.5500432174889167
구매 ##하,2.550036260669187
플 ##라즈 ##마,2.5495092843444143
매력 ##이,2.5494650603106668
마 ##체테,2.5493423501925987
동행 ##하,2.549144508057219
출동 ##하,2.5490923694676093
미드 ##레인지,2.548798603053818
시민 ##단체,2.5487111781031873
사기 ##꾼,2.54856736809937
성 ##기사,2.5480851570227383
부족 ##장,2.5480842427143076
방문 ##하,2.547957974332447
자폭 ##하,2.5477191273728303
성 ##이,2.5476060720725333
여성 ##이,2.5474873500890918
전쟁 ##이,2.546954689278846
덕 ##질,2.5466115576524433
토벌 ##하,2.546522124820994
광폭 ##화,2.5463874847898964
포격 ##하,2.5461165287237026
상담 ##하,2.545843516946195
신 ##더,2.5457671258760106
벽 ##이,2.54537142593362
불안 ##하,2.5450820060019743
사이 ##타마,2.545055289319069
인간 ##쓰레기,2.544824428855209
광 ##역기,2.5444763991062747
매각 ##하,2.5444075131953285
선고 ##하,2.5438706968225917
통과 ##하,2.5436561510600937
갱 ##킹,2.543160827912912
타입 ##이,2.543067350642899
스 ##크류,2.542641494342464
잡 ##템,2.542522692507089
나 ##형,2.5424142790650586
카 ##부토,2.5424142790650586
익스 ##퍼트,2.542351428021377
문화 ##예술,2.5423086475761862
일반 ##공격,2.542258630286373
스 ##베누,2.5421990868382687
도시 ##국가,2.541780447473811
추가 ##하,2.541563376918654
타 ##겟 ##팅,2.541515862018038
위협 ##이,2.5410351966999642
수락 ##하,2.540986510957985
군단 ##병,2.5408684359466904
마 ##족 ##이,2.540599312006884
해 ##나가,2.5404830172046466
유인 ##하,2.5403226527388947
전통 ##이,2.540199209806124
언급 ##하,2.5400798741146344
개 ##그,2.5400363038209806
뎀 ##감,2.5400363038209806
회복 ##하,2.539646099815292
어필 ##하,2.539415996089782
한 ##명,2.539349742943901
회유 ##하,2.5391399269834274
플레이 ##스테이션,2.53887451791718
훔쳐 ##가,2.5385846382011126
첫 ##걸음,2.5382584458855306
인트 ##로,2.5378952011568194
걸 ##그룹,2.5378319164416134
조합 ##이,2.5377645451295083
희망 ##고문,2.5377392532193737
거절 ##하,2.537618798630032
만져 ##보,2.5374544593001236
뮤 ##턴 ##트,2.5372930740274158
